number,value,datetime_start,datetime_complete,duration,params_half_life_days,params_l2_lambda,params_threshold,state,r2
143,-0.07179930177289928,2026-06-09 15:54:19.653880,2026-06-09 15:54:20.942391,0 days 00:00:01.288511,152.72227997441723,0.5418398456531607,1,COMPLETE,0.07179930177289928
144,-0.08065955800349855,2026-06-09 15:54:20.942489,2026-06-09 15:54:21.935643,0 days 00:00:00.993154,164.26788211076595,2.71321207142752,2,COMPLETE,0.08065955800349855
145,-0.08066016079638827,2026-06-09 15:54:21.935728,2026-06-09 15:54:23.129120,0 days 00:00:01.193392,163.3154136569166,2.7045613254484393,2,COMPLETE,0.08066016079638827
146,-0.08018573807747886,2026-06-09 15:54:23.129274,2026-06-09 15:54:24.156315,0 days 00:00:01.027041,164.013382471513,2.6485995306173007,3,COMPLETE,0.08018573807747886
147,-0.08062995894691471,2026-06-09 15:54:24.156369,2026-06-09 15:54:25.224585,0 days 00:00:01.068216,176.61590924232436,2.7268535615652723,2,COMPLETE,0.08062995894691471
148,-0.08065178348023416,2026-06-09 15:54:25.224642,2026-06-09 15:54:26.176801,0 days 00:00:00.952159,168.2565206532156,2.6988026611092684,2,COMPLETE,0.08065178348023416
149,-0.08016173701470775,2026-06-09 15:54:26.176860,2026-06-09 15:54:27.224301,0 days 00:00:01.047441,171.02698367219926,1.9860643358989505,2,COMPLETE,0.08016173701470775
150,-0.08061434094386988,2026-06-09 15:54:27.224399,2026-06-09 15:54:28.237259,0 days 00:00:01.012860,147.70132027964758,2.792860255001206,2,COMPLETE,0.08061434094386988
151,-0.08066913718520285,2026-06-09 15:54:28.237317,2026-06-09 15:54:29.248407,0 days 00:00:01.011090,161.8743199893257,2.841381970082972,2,COMPLETE,0.08066913718520285
152,-0.0801957948153017,2026-06-09 15:54:29.248700,2026-06-09 15:54:30.522498,0 days 00:00:01.273798,158.48933983784593,2.7199280100197054,3,COMPLETE,0.0801957948153017
153,-0.08053141375458484,2026-06-09 15:54:30.522601,2026-06-09 15:54:31.471797,0 days 00:00:00.949196,143.33834582328004,2.384603520407379,2,COMPLETE,0.08053141375458484
154,-0.0806656898411422,2026-06-09 15:54:31.471852,2026-06-09 15:54:32.516119,0 days 00:00:01.044267,165.14288524018488,2.802632183864159,2,COMPLETE,0.0806656898411422
155,-0.07998191735993887,2026-06-09 15:54:32.516177,2026-06-09 15:54:33.598598,0 days 00:00:01.082421,161.5789540639432,3.5501855723041373,3,COMPLETE,0.07998191735993887
156,-0.08037421365928699,2026-06-09 15:54:33.598652,2026-06-09 15:54:34.817468,0 days 00:00:01.218816,147.81266957157143,2.106371917766162,2,COMPLETE,0.08037421365928699
157,-0.08033833269036794,2026-06-09 15:54:34.817524,2026-06-09 15:54:35.701632,0 days 00:00:00.884108,124.74251610027932,2.578809166706544,1,COMPLETE,0.08033833269036794
158,-0.0801815147548205,2026-06-09 15:54:35.701686,2026-06-09 15:54:36.665197,0 days 00:00:00.963511,168.66672983450025,2.85465736692623,3,COMPLETE,0.0801815147548205
159,-0.07974965249249377,2026-06-09 15:54:36.665255,2026-06-09 15:54:37.646905,0 days 00:00:00.981650,130.05680816703463,4.052109271664955,2,COMPLETE,0.07974965249249377
160,-0.08060479727885705,2026-06-09 15:54:37.647001,2026-06-09 15:54:38.257165,0 days 00:00:00.610164,148.5364519296722,2.921713444045878,1,COMPLETE,0.08060479727885705
161,-0.08063662379255221,2026-06-09 15:54:38.257221,2026-06-09 15:54:38.864132,0 days 00:00:00.606911,154.16693981597754,2.9398242236993775,1,COMPLETE,0.08063662379255221
162,-0.08060636573553315,2026-06-09 15:54:38.864243,2026-06-09 15:54:39.880314,0 days 00:00:01.016071,147.6507989942093,2.8900846940051452,2,COMPLETE,0.08060636573553315
163,-0.08057973522402906,2026-06-09 15:54:39.880372,2026-06-09 15:54:40.928928,0 days 00:00:01.048556,145.6910192167006,2.498149026468891,2,COMPLETE,0.08057973522402906
164,-0.08062098060398448,2026-06-09 15:54:40.928985,2026-06-09 15:54:42.342628,0 days 00:00:01.413643,150.40177185400586,2.9262106950669855,2,COMPLETE,0.08062098060398448
165,-0.08019685672973897,2026-06-09 15:54:42.342687,2026-06-09 15:54:43.738030,0 days 00:00:01.395343,156.50548830448233,2.869196506183846,3,COMPLETE,0.08019685672973897
166,-0.0804167074709855,2026-06-09 15:54:43.738091,2026-06-09 15:54:45.153375,0 days 00:00:01.415284,130.17310556145446,2.435262435896552,2,COMPLETE,0.0804167074709855
167,-0.08036787927895128,2026-06-09 15:54:45.153430,2026-06-09 15:54:46.175132,0 days 00:00:01.021702,139.59320859205062,2.135918724061819,2,COMPLETE,0.08036787927895128
168,-0.07976416411404896,2026-06-09 15:54:46.175239,2026-06-09 15:54:47.112700,0 days 00:00:00.937461,157.5712723718749,3.5807562062100757,4,COMPLETE,0.07976416411404896
169,-0.08062380298138994,2026-06-09 15:54:47.112753,2026-06-09 15:54:48.147226,0 days 00:00:01.034473,177.7802992347779,2.726132624526696,2,COMPLETE,0.08062380298138994
170,-0.07978084596678314,2026-06-09 15:54:48.147283,2026-06-09 15:54:49.148497,0 days 00:00:01.001214,209.17701936476072,2.568531378059989,3,COMPLETE,0.07978084596678314
171,-0.08063880416051072,2026-06-09 15:54:49.148594,2026-06-09 15:54:50.036556,0 days 00:00:00.887962,176.97128350207444,2.9818690642354686,2,COMPLETE,0.08063880416051072
172,-0.08061015244718783,2026-06-09 15:54:50.036649,2026-06-09 15:54:51.149107,0 days 00:00:01.112458,178.43181284187915,2.676349998206238,2,COMPLETE,0.08061015244718783
173,-0.07993192095991941,2026-06-09 15:54:51.149361,2026-06-09 15:54:52.129280,0 days 00:00:00.979919,178.43916129746765,2.2595942697162026,3,COMPLETE,0.07993192095991941
174,-0.08053781321620712,2026-06-09 15:54:52.129335,2026-06-09 15:54:53.617463,0 days 00:00:01.488128,185.90066446204025,2.5939028299317,2,COMPLETE,0.08053781321620712
175,-0.08054233181951875,2026-06-09 15:54:53.617543,2026-06-09 15:54:54.704768,0 days 00:00:01.087225,181.93608845575287,3.39157289960038,2,COMPLETE,0.08054233181951875
176,-0.07993586789306917,2026-06-09 15:54:54.704867,2026-06-09 15:54:55.768147,0 days 00:00:01.063280,200.8123323427463,2.719479812077317,3,COMPLETE,0.07993586789306917
177,-0.08056235335574236,2026-06-09 15:54:55.768246,2026-06-09 15:54:56.741035,0 days 00:00:00.972789,162.2977456498868,2.388233055195792,2,COMPLETE,0.08056235335574236
178,-0.08022148824006659,2026-06-09 15:54:56.741130,2026-06-09 15:54:57.342678,0 days 00:00:00.601548,229.06176905132082,3.051146204730588,1,COMPLETE,0.08022148824006659
179,-0.08048154531865792,2026-06-09 15:54:57.342796,2026-06-09 15:54:57.900282,0 days 00:00:00.557486,163.0721536810812,3.5194369327681465,1,COMPLETE,0.08048154531865792
180,-0.07973402500092097,2026-06-09 15:54:57.900380,2026-06-09 15:54:58.803644,0 days 00:00:00.903264,197.92168644426025,3.9280581488662882,3,COMPLETE,0.07973402500092097
181,-0.08064065170220713,2026-06-09 15:54:58.803748,2026-06-09 15:54:59.755085,0 days 00:00:00.951337,176.46984992777087,2.973921199810981,2,COMPLETE,0.08064065170220713
182,-0.08064904679617102,2026-06-09 15:54:59.755186,2026-06-09 15:55:00.665223,0 days 00:00:00.910037,174.02141715563585,2.9658831346538808,2,COMPLETE,0.08064904679617102
183,-0.0806326697938281,2026-06-09 15:55:00.665284,2026-06-09 15:55:01.328524,0 days 00:00:00.663240,173.81078063621223,3.0823307605336234,1,COMPLETE,0.0806326697938281
184,-0.053018968705495384,2026-06-09 15:55:01.328623,2026-06-09 15:55:03.278756,0 days 00:00:01.950133,177.30368853074845,0.1616642025817529,2,COMPLETE,0.053018968705495384
185,-0.0806222019611681,2026-06-09 15:55:03.278811,2026-06-09 15:55:03.885349,0 days 00:00:00.606538,154.97308822384903,3.012256336039811,1,COMPLETE,0.0806222019611681
186,-0.08065728430888752,2026-06-09 15:55:03.885403,2026-06-09 15:55:04.455987,0 days 00:00:00.570584,160.25955795586916,2.9171342369333018,1,COMPLETE,0.08065728430888752
187,-0.08057074571279765,2026-06-09 15:55:04.456085,2026-06-09 15:55:05.072692,0 days 00:00:00.616607,191.23381130873707,3.002070325297958,1,COMPLETE,0.08057074571279765
188,-0.08025255670047338,2026-06-09 15:55:05.072750,2026-06-09 15:55:05.663044,0 days 00:00:00.590294,216.7643850087331,3.6871214691587495,1,COMPLETE,0.08025255670047338
189,-0.08054711203195919,2026-06-09 15:55:05.663100,2026-06-09 15:55:06.608648,0 days 00:00:00.945548,161.97156120285777,2.347323366694569,2,COMPLETE,0.08054711203195919
190,-0.04254500080076207,2026-06-09 15:55:06.608750,2026-06-09 15:55:08.435463,0 days 00:00:01.826713,178.88924235465012,0.10005522679600141,1,COMPLETE,0.04254500080076207
191,-0.08062176683821276,2026-06-09 15:55:08.435560,2026-06-09 15:55:09.280808,0 days 00:00:00.845248,156.97812171669435,3.0440824366973387,1,COMPLETE,0.08062176683821276
192,-0.0805681019769956,2026-06-09 15:55:09.280921,2026-06-09 15:55:10.357239,0 days 00:00:01.076318,167.9718603514456,3.334872321159281,2,COMPLETE,0.0805681019769956
193,-0.0806079477136824,2026-06-09 15:55:10.357342,2026-06-09 15:55:10.887433,0 days 00:00:00.530091,156.70260583370373,3.108725710828633,1,COMPLETE,0.0806079477136824
194,-0.08053940467599208,2026-06-09 15:55:10.887488,2026-06-09 15:55:11.506866,0 days 00:00:00.619378,190.2522916681773,2.702851937008057,1,COMPLETE,0.08053940467599208
195,-0.07625160752857285,2026-06-09 15:55:11.506923,2026-06-09 15:55:12.638163,0 days 00:00:01.131240,666.9287172725165,3.4155054143527335,2,COMPLETE,0.07625160752857285
196,-0.07636036560989223,2026-06-09 15:55:12.638224,2026-06-09 15:55:13.489298,0 days 00:00:00.851074,47.95248201344105,2.9432943460556698,2,COMPLETE,0.07636036560989223
197,-0.08053846438367085,2026-06-09 15:55:13.489357,2026-06-09 15:55:14.230405,0 days 00:00:00.741048,177.79588596262474,2.471079087984039,1,COMPLETE,0.08053846438367085
198,-0.08001662109579455,2026-06-09 15:55:14.230459,2026-06-09 15:55:15.231816,0 days 00:00:01.001357,138.1819236006066,3.110039336372593,3,COMPLETE,0.08001662109579455
199,-0.08066230644300387,2026-06-09 15:55:15.231919,2026-06-09 15:55:15.830064,0 days 00:00:00.598145,166.19349212468876,2.8045652339716307,1,COMPLETE,0.08066230644300387
